elapsed_s,gpu_memory_mib,wsl_rss_kib,wsl_rss_source,wsl_swap_kib,minor_faults,major_faults,fault_processes,pcie_rx_mib_s,pcie_tx_mib_s
1357.726,30728.0,76062180,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1358.765,30728.0,76078308,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1359.802,30728.0,76072544,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1360.854,30728.0,76072300,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1361.892,30728.0,76086104,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1362.933,30728.0,76084804,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1363.975,30722.0,76064976,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1365.012,30722.0,76037704,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1366.065,30722.0,76039992,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1367.107,30728.0,76038724,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1368.145,30728.0,76042180,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1369.184,30728.0,76039252,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1370.224,30728.0,76022844,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1371.27,30728.0,76020024,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1372.323,30728.0,76018584,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1373.373,30728.0,76014176,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1374.422,30728.0,76025436,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1375.475,30728.0,76024136,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1376.527,30728.0,76025324,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1377.569,30728.0,76017536,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1378.618,30728.0,76021504,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1379.665,30728.0,76021812,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1380.704,30728.0,76017336,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1381.742,30728.0,76021604,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1382.785,30728.0,76014288,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1383.834,30728.0,76011688,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1384.875,30722.0,76012692,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1385.917,30722.0,76011112,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1386.951,30723.0,76014568,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1387.985,30723.0,76017212,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1389.025,30723.0,76014544,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1390.064,30723.0,76002760,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1391.104,30723.0,76007240,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1392.145,30730.0,76005412,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1393.188,30730.0,76007732,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1394.227,30730.0,76010752,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1395.263,30730.0,76018564,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1396.303,30730.0,76021336,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1397.339,30723.0,76017244,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1398.377,30723.0,76018936,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1399.418,30723.0,76016964,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1400.457,30723.0,76016224,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1401.505,30723.0,76008164,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1402.544,30723.0,76015900,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1403.578,30723.0,76019680,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1404.614,30723.0,76018680,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1405.654,30723.0,76023984,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1406.694,30723.0,76027680,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1407.735,30723.0,76030576,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1408.778,30723.0,76027380,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1409.827,30723.0,76025312,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1410.878,30729.0,76016816,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1411.917,30729.0,76011456,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1412.96,30728.0,76006728,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1413.999,30728.0,76006632,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1415.045,30728.0,76003692,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1416.087,30728.0,76005888,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1417.129,30728.0,76008192,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1418.168,30728.0,76020364,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1419.218,30728.0,76011140,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1420.264,30723.0,76025860,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1421.304,30723.0,76040156,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1422.344,30723.0,76020976,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1423.39,30729.0,76018224,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1424.437,30728.0,76014188,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1425.472,30728.0,76012272,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1426.509,30728.0,76010708,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1427.551,30728.0,75999716,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1428.587,30728.0,76000880,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1429.625,30728.0,75995072,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1430.66,30728.0,75997236,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1431.7,30728.0,75999044,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1432.739,30728.0,76000424,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1433.772,30728.0,75999136,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1434.812,30728.0,76011472,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1435.85,30723.0,75989292,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1436.887,30722.0,75992360,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1437.931,30722.0,76008400,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1438.969,30723.0,75994288,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1440.008,30723.0,75995260,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1441.043,30723.0,75993064,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1442.086,30723.0,75989848,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1443.125,30728.0,75993320,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1444.167,30728.0,75995356,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1445.21,30728.0,75993028,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1446.264,30728.0,75994780,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1447.306,30728.0,75993304,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1448.346,30722.0,76000468,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1449.387,30722.0,75995944,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1450.44,30722.0,75997004,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1451.486,30723.0,75995084,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1452.529,30722.0,76003576,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1453.566,30722.0,76020184,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1454.602,30722.0,76036312,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1455.64,30722.0,76043344,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1456.677,30722.0,76051156,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1457.719,30722.0,76038808,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1458.758,30723.0,76039016,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1459.807,30729.0,76032496,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1460.849,30729.0,76031376,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1461.891,30729.0,76025936,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1462.932,30729.0,76025944,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1463.982,30729.0,76021288,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1465.023,30728.0,76021692,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1466.065,30728.0,76017488,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1467.099,30728.0,76013572,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1468.131,30728.0,76017132,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1469.166,30723.0,76012660,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1470.199,30723.0,76006896,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1471.238,30723.0,76008368,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1472.273,30723.0,76007464,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1473.307,30723.0,76009228,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1474.352,30723.0,76001312,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1475.399,30723.0,75997272,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1476.448,30723.0,75990088,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1477.489,30723.0,75985296,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1478.528,30723.0,75980536,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1479.57,30728.0,75978812,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1480.611,30728.0,75978264,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1481.659,30728.0,75980096,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1482.705,30729.0,75977808,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1483.74,30723.0,75989172,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1484.78,30723.0,75985544,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1485.814,30723.0,75984884,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1486.848,30723.0,75985816,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1487.881,30728.0,75990916,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1488.917,30728.0,75991640,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1489.951,30729.0,75992764,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1490.991,30729.0,76008580,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1492.028,30729.0,75993772,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1493.064,30723.0,75992704,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1494.1,30723.0,75993128,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1495.135,30729.0,75986364,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1496.167,30729.0,75985032,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1497.204,30729.0,75987040,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1498.249,30729.0,75990208,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1499.296,30729.0,75987944,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1500.34,30728.0,75977472,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1501.386,30728.0,75976524,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1502.424,30729.0,75974196,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1503.475,30729.0,75985792,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1504.526,30729.0,75983524,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1505.569,30728.0,75984996,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1506.613,30728.0,75989196,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1507.654,30728.0,75981888,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1508.7,30723.0,75985096,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1509.734,30723.0,75985420,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1510.776,30729.0,75984388,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1511.811,30729.0,75981172,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1512.855,30729.0,75992316,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1513.889,30729.0,75991884,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1514.934,30729.0,75995816,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1515.975,30728.0,75995160,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1517.015,30728.0,75995488,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1518.063,30729.0,75987332,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1519.097,30729.0,75988312,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1520.138,30728.0,75990908,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1521.179,30723.0,75987036,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1522.22,30723.0,75989316,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1523.262,30723.0,75988208,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1524.305,30723.0,75995428,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1525.339,30723.0,75992060,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1526.373,30723.0,76006620,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1527.414,30728.0,76007588,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1528.448,30728.0,75995544,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1529.48,30728.0,75995908,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1530.516,30728.0,75993016,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1531.557,30728.0,75998152,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1532.592,30728.0,75996216,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1533.627,30728.0,75996692,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1534.667,30728.0,75992524,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1535.705,30728.0,75992744,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1536.738,30728.0,75991744,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1537.781,30728.0,75991360,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1538.82,30728.0,75990536,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1539.867,30728.0,75990220,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1540.909,30728.0,75989940,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1541.949,30728.0,75991048,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1543.0,30728.0,75977960,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1544.045,30728.0,75981572,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1545.094,30728.0,75981576,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1546.134,30728.0,75989820,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1547.176,30728.0,75990276,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1548.22,30728.0,76020860,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1549.265,30728.0,76021576,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1550.303,30728.0,76023820,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1551.337,30728.0,76019456,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1552.369,30728.0,76020076,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1553.413,30723.0,76015556,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1554.454,30723.0,76014072,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1555.493,30728.0,76011332,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1556.535,30729.0,76008016,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1557.579,30729.0,76003720,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1558.625,30729.0,75997708,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1559.667,30729.0,75998208,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1560.71,30729.0,76000324,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1561.749,30729.0,76002564,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1562.793,30728.0,75994048,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1563.828,30728.0,75993532,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1564.862,30728.0,75992632,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1565.897,30728.0,75992416,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1566.931,30728.0,76003436,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1567.965,30728.0,75999744,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1569.004,30723.0,75996612,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1570.046,30723.0,76003136,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1571.095,30728.0,76005376,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1572.133,30728.0,75995056,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1573.173,30728.0,76004612,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1574.222,30728.0,76006844,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1575.264,30728.0,75999040,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1576.3,30723.0,75995036,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1577.339,30723.0,76001744,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1578.376,30723.0,75995692,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1579.419,30723.0,75999196,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1580.463,30723.0,75998516,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1581.497,30723.0,75993544,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1582.532,30723.0,75989708,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1583.567,30728.0,75986624,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1584.603,30728.0,75988308,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1585.644,30728.0,75993320,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1586.688,30728.0,75991728,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1587.727,30728.0,75988016,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1588.761,30723.0,75990220,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1589.795,30723.0,75988076,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1590.828,30723.0,75991164,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1591.862,30723.0,75989484,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1592.905,30723.0,75985032,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1593.951,30723.0,75987920,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1594.993,30723.0,75987912,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1596.041,30723.0,75992136,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1597.087,30723.0,75993972,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1598.129,30723.0,75994244,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1599.168,30723.0,75987668,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1600.209,30728.0,75988040,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1601.249,30728.0,75990608,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1602.284,30728.0,75991184,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1603.318,30729.0,75989240,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1604.355,30723.0,75994028,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1605.391,30723.0,75991756,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1606.435,30723.0,75990632,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1607.478,30723.0,75994560,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1608.517,30723.0,75995060,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1609.567,30723.0,76000328,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1610.61,30723.0,75996936,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1611.654,30723.0,75997496,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1612.699,30723.0,76001276,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1613.736,30723.0,76014624,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1614.778,30723.0,76015036,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1615.822,30723.0,76011528,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1616.868,30723.0,76012312,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1617.906,30723.0,76010032,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1618.952,30723.0,76009248,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1619.998,30728.0,76010016,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1621.045,30728.0,76008240,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1622.088,30728.0,76004352,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1623.123,30728.0,76002800,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1624.162,30728.0,76005324,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1625.2,30723.0,76003084,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1626.237,30723.0,76001148,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1627.271,30723.0,75999588,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1628.311,30730.0,76001660,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1629.357,30729.0,76001816,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1630.399,30729.0,75999924,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1631.442,30730.0,76000224,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1632.479,30730.0,75989172,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1633.515,30728.0,75991524,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1634.549,30728.0,75989468,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1635.589,30728.0,75984928,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1636.629,30728.0,75985392,WSL MemTotal-MemAvailable fallback,0,19493778,1219,4,,
1637.669,30723.0,75990520,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1638.712,30723.0,76006352,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1639.753,30723.0,76023836,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1640.789,30723.0,76022480,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1641.825,30722.0,76022536,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1642.871,30723.0,76030036,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1643.911,30723.0,76026568,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1644.952,30723.0,76025672,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1645.991,30723.0,76030708,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1647.027,30728.0,76025316,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1648.061,30728.0,76018508,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1649.102,30728.0,76015408,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1650.156,30728.0,76005936,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1651.192,30728.0,76005464,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1652.226,30723.0,75999220,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1653.266,30723.0,75994908,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1654.315,30723.0,75993604,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1655.361,30723.0,75993616,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1656.406,30723.0,75989960,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1657.443,30723.0,75985960,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1658.477,30723.0,75987328,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1659.52,30728.0,75992532,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1660.564,30728.0,75990276,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1661.6,30728.0,75989128,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1662.652,30728.0,75978000,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1663.691,30728.0,75991076,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1664.736,30723.0,75982416,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1665.784,30723.0,75984392,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1666.832,30728.0,75986188,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1667.866,30728.0,75983504,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1668.902,30728.0,75983824,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1669.944,30728.0,75986284,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
1670.978,30728.0,75988468,WSL MemTotal-MemAvailable fallback,0,19493902,1219,4,,
